ID	Contributors	SeqSeeds	Proportions
agFzUMO	PFaiSJA,Bz1Afuz,2OpUmf3,XIuwOzg,y3kUV2a,ghVVp92	2468896353,3173511415,1372294968,223695498,502291772,3739267892	0.167,0.167,0.167,0.167,0.167,0.167
bAPoL6P	K7yPiMZ,7rcxwwD,l9UvIoN,o6uQDaL,lsBL6wQ,ZN9BAzn	4041290945,1706430346,27105577,4150289936,674701037,3774364089	0.167,0.167,0.167,0.167,0.167,0.167
qWeqPIT	Qe4cq1f,mEBex1Z,jhRcxRR,cAjsMMc,hXUAUlM,QSoJh2G	3423500255,3561223762,1624520438,3466747258,3003906292,2118590733	0.167,0.167,0.167,0.167,0.167,0.167
ZSAcy44	vjd6ssc,ybmsG9B,CSQEoZu,2OF4qPf,YcO2UhS,gID0P1J	3012795734,615660498,648486533,4001625856,2412953681,3770750190	0.167,0.167,0.167,0.167,0.167,0.167
fBsKnDj	hn19Eji,R6ezPi2,g9BYsf0,GSMV3E0,jPn6PYH,PeTtUOW	2989468509,2070819437,3285141524,861521661,3532744409,2722035106	0.167,0.167,0.167,0.167,0.167,0.167
Lx8FAfD	1FySMle,i7kU6Uu,bOg2ATf,DOcgmcX,aYO1tSa,R6Go6vi	4217205725,1715039194,4167552039,1987116092,335545137,1804877660	0.167,0.167,0.167,0.167,0.167,0.167
SUJ0ADn	IN8l8JE,cbsgew4,K3BuFVF,dO7zTlB,zTPuP2d,jg5XxsE	1156189274,4087929370,16905071,2231454435,838685070,1012899615	0.167,0.167,0.167,0.167,0.167,0.167
eQfjnys	jsKaOcj,ixkagDS,1cDgHuu,MyvCt02,dg0QfGG,8TPszjz	2701101887,3153340058,2131551974,21797516,3136318482,794922082	0.167,0.167,0.167,0.167,0.167,0.167
Avfrbsk	BeLqfvt,1OYS4oF,dYPYftM,qDY9s2B,F8EZP8J,BibtqHI	219275058,4060632706,1632922523,1039758690,4238330088,3577534219	0.167,0.167,0.167,0.167,0.167,0.167
rhxoG47	rbNaWJR,2CjxPuN,ugv6Zks,OOAdOUX,t8VKbZX,n9e2jDX	3438584424,3046374531,436645803,1742850716,3752153677,2390854494	0.167,0.167,0.167,0.167,0.167,0.167
wAd0VOu	ZcGLDPg,fkHAav5,vWdET57,BRsnykw,LJwl5ip,RNuxhKb	1926000716,139650751,3833521082,2682716036,2853174804,3274378061	0.167,0.167,0.167,0.167,0.167,0.167
UvnieMT	qPW7iuv,0La1sBe,vst2rNE,yfFtxpk,10ShxVr,m78Jx9n	484829441,3086647498,1744437299,920028515,2309599780,722564289	0.167,0.167,0.167,0.167,0.167,0.167
tXYKGSP	71vIE8Z,hPno9Lj,bVbUJ1D,02xSi9c,ZXjYUqe,rcDolDo	2621618208,4103517256,3490802924,2726910087,2445207939,1440601982	0.167,0.167,0.167,0.167,0.167,0.167
evqV6bn	OdHcF3I,C9qK0ib,C5CmMtq,b02Wmnj,GEzFVPB,ZHtppMl	1191093818,1381344027,143847907,2153482422,2775005541,3270754611	0.167,0.167,0.167,0.167,0.167,0.167
gNsK0He	DhiwEKq,yDBYaV6,2jj737m,GXG5bdq,yndm4In,Kb9cR6f	1436762673,3136847122,2987269870,543222717,463576263,1590740684	0.167,0.167,0.167,0.167,0.167,0.167
h2b1RfN	3kC4XUs,Fx5OA4f,RotmR35,iDjJmMB,z6kMFIp,YXE2xkp	566495226,2039869327,978809588,2889783560,1581729933,1199067768	0.167,0.167,0.167,0.167,0.167,0.167
yPeVJXL	Qeq6QEW,ykDvFU5,4KdGEMU,Hp9slhd,9gEWPbe,JO0h2To	3120649940,2482990316,1209188801,490310799,749097332,3487157790	0.167,0.167,0.167,0.167,0.167,0.167
BplWygD	SQiWx8m,2qejkRK,hnT4y5u,WpPKZQ6,uwtyzCR,3HwUBZm	4212613605,2767222163,1129347864,1862488349,169283254,1351960807	0.167,0.167,0.167,0.167,0.167,0.167
L09VS9S	DuSGiW7,M72txXf,lMgo4qr,NyvA4os,3ZqRoZ1,oOgdMqk	3017808925,579569999,2832694257,3788922693,1559757061,4000272016	0.167,0.167,0.167,0.167,0.167,0.167
Zx0iXSV	bBBA1iw,QLasBip,YAGaGk7,oFrqEYD,tjBzoF5,2QxjWRC	3868585197,2338376523,815468888,3005381387,3978038743,2049357149	0.167,0.167,0.167,0.167,0.167,0.167
0s8yRSg	jqOtHf2,tti7n8I,p9mvJSH,SBMfkXW,OdH8sSd,EHfmrFs	3957803383,3542770191,2127177338,1188771192,3544303834,4254315520	0.167,0.167,0.167,0.167,0.167,0.167
e5Pk3u2	zwhxeLW,Oh9h2bv,K5QBZ1v,SYqR3PN,jp68i0B,Eo3yDOK	4042806903,1800369158,3237701253,2530161474,841289850,3093041918	0.167,0.167,0.167,0.167,0.167,0.167
tXftDPH	LH4l47o,e0lm5Bs,MQA4Nx9,GG6WLS6,RqRVpB3,rvPSKr3	1908889863,758736173,27867975,2372877912,1423416645,2268840038	0.167,0.167,0.167,0.167,0.167,0.167
247h7Cr	NFOXVkY,R2BTWz5,jC2eRNl,twvqdwM,cn3Lbxw,teyM1Fg	1119541286,143769359,224477519,1914410338,696152087,1325587703	0.167,0.167,0.167,0.167,0.167,0.167
aJPVcmZ	ICexcPN,ryrgSVd,O9ZlxhD,XHVE5vZ,iz4Jdmt,zb5CqUZ	2448075377,644166673,1246026041,785712609,2898207741,1639099290	0.167,0.167,0.167,0.167,0.167,0.167
YCk0r3O	ZqoVwFT,1YzZ8eg,P2mVHaV,yVbtR7C,3VMEfe1,a7cF1p4	3982481334,947413667,1621754694,2438325223,3211686801,2077077579	0.167,0.167,0.167,0.167,0.167,0.167
JJM9zSx	plYuHOc,N5uk19s,36uqKp7,UoNZLx1,xZuQccb,BpkZ1l3	1032384874,4010744518,2476679184,1863628521,1913008248,4135587886	0.167,0.167,0.167,0.167,0.167,0.167
p9E3n8R	FGQke3s,WfcKxww,tz9Xf7B,Hnd2Qhy,7QtLO47,I7b9ZqS	3550378645,3326017949,529454013,2708170347,877850793,1821877680	0.167,0.167,0.167,0.167,0.167,0.167
QPr9jP4	ChMG7KS,fe9fcNj,mhMgNdR,Dfr4Mh5,9yNo1Uj,SU7GzwM	392786682,2763888270,4132734224,3781783808,1399784385,813071061	0.167,0.167,0.167,0.167,0.167,0.167
eulbvhw	8XYtYOf,1XWNTMq,ea0YS9O,1BBxcPl,GI6PoNm,iqqZrH1	3482098128,1057257418,2512682572,801446287,3748194221,1992636616	0.167,0.167,0.167,0.167,0.167,0.167
rJ6jo2n	Mriz1Zf,T1ektCS,KAclqMj,GBWZwFr,UdMY34s,DCxc9FX	3096757341,3852398062,1999486699,1647688801,3935022694,4075006439	0.167,0.167,0.167,0.167,0.167,0.167
rqG3YaS	GciuSH5,aFo1yRW,XLYcBOY,GjOp2eC,z6QVdGX,dk8PTyB	3315471950,304502044,3986213497,4225917376,1056823546,1560131584	0.167,0.167,0.167,0.167,0.167,0.167
uqFs9uV	MaANMVJ,KRVzemM,OPM1sbi,qNWl7qT,J45dldl,u6M2kit	2282976477,3061654028,1781445015,8861194,3918344450,3250495087	0.167,0.167,0.167,0.167,0.167,0.167
RGCHFpV	9zMwtMH,rPFxeBk,wPtTmvw,IlACzs1,pYEUhA1,1fH1yrd	2953312685,339363728,4189050100,2414723362,566114390,2110192528	0.167,0.167,0.167,0.167,0.167,0.167
136lHZK	qsn6Tnk,zXqa5DM,CjPghhc,XAcerqT,Bhhaqi7,8bPLz1z	2016429399,3724048963,63090610,2465816066,3040376213,1890723795	0.167,0.167,0.167,0.167,0.167,0.167
lMnb0d4	kAMSUK5,S69yxue	2711437888,158428509	0.900,0.100
2fEEzlf	jQUNwYo,grFKRvN	2852210031,3498172534	0.690,0.310
vvDMLEv	NeHegKJ,qBRa9oq	1894522428,796731395	0.590,0.410
Wm3DitG	Z1v4bgK,akxERLK	2514731714,3529553490	0.860,0.140
pWrwXip	rRtHW0B,veDK7WX	4220761731,1037257933	0.050,0.950
vsV7OYv	oAE9jsf,EQQ2ezC	1328829307,1660110214	0.190,0.810
VZMfmZB	W7oiR6c,2120trD	1956757123,249650290	0.670,0.330
ybfM1Hu	EJJkcNq,DQJrxnY	3009733089,1080770342	0.290,0.710
dB2uloe	lo3b4Zq,N4ZL5J4	719741663,4127034730	0.550,0.450
a2Lo6lt	nk63L6T,xMgv5lO	363142073,492809421	0.660,0.340
3BMigc4	t8fyf75,SHjIZR6	2373230076,206991815	0.330,0.670
KiJNomr	gOKp40g,UGzQ4zB	363709135,4182438431	0.680,0.320
LQRoxuO	0Lc5Cdw,98Sxuzo	1667221277,2713226927	0.830,0.170
EL5MNbd	pbZD5NO,9gEfpT5	903112912,805955437	0.410,0.590
MgdZ3LG	d38CixX,uVETE1X	2571080565,2411222091	0.170,0.830
lBmqbPK	moL70fp,qJHiizs	4122603495,3196293965	0.970,0.030
DRA1McB	6dW5M63,0LyvY9s	25157095,348398691	0.770,0.230
c39Lfhk	f1qCb1X,hSILDNS	1601309319,4265422425	0.910,0.090
7W9R8a1	qMtP32S,xonhjNr	1432113207,4104723582	0.950,0.050
KSLajoj	dPLsfSQ,BuVG7jX	2740475277,1976083892	0.620,0.380
XuEvXn7	wQEk0cU,OGD7e6l	650719078,1128095895	0.920,0.080
yhHaO28	ga84TsO,WrOXReL	178059201,2376505665	0.320,0.680
MvntS8K	VDlfbV8,4m0pHAn	629847526,1269370514	0.900,0.100
nYWnCWB	YntON08,FM6GlOR	2858501590,1003020205	0.250,0.750
ip0xjhk	7nIDqXv,tSaMX7T	2701399923,3728949333	0.700,0.300
AWCoIVv	pifFu7m,nYnxuz0	3927271702,3495082075	0.150,0.850
ndKX4et	ylWaPsm,DOc2qoI	2282359616,2445090617	0.030,0.970
QXdKajJ	0n5XDTU,uXyFjQo	2848808651,212071514	0.250,0.750
hkuiVp4	x8OaZjb,FMmmZW3	3931415454,399066734	0.800,0.200
a9JwuxK	Vbc0TgR,QMT5wx9	1512644751,3220025717	0.940,0.060
YNgqbWA	1Eee3k0,JU8BKgd	2739155382,2329893177	0.870,0.130
5qBt4J9	wU5eEx3,r4VBtVY	1234730444,2565158395	0.620,0.380
BdrpC9n	juVu49p,qaTXTHl	2749016462,1934197983	0.800,0.200
dc8Wr9k	nr4Zsh5,VG0CPsM	2588123370,2890285691	0.370,0.630
rXJ5GiB	n4JU1n0,3kExs0y	1629453737,1756643100	0.190,0.810
oEyKCDI	cOSsI39,Q39fw6a	3119737993,2844410948	0.220,0.780
XPXReBV	3xcQzqO,9Pdc5Eu	3963874832,1527741077	0.170,0.830
Vp3XWlR	s4hXEAb,GiEqxvv	1095767404,213199480	0.710,0.290
KAwYQi3	aRDF7Pu,TdNCVl6	3802813725,3976778149	0.010,0.990
alC9V9n	CYnIujU,OO7Esyi	1390352659,512999885	0.870,0.130
6lk9y9s	518SgqL,cgLvKkH	2085097801,1930865901	0.250,0.750
wIw9Z2f	KRpbEQE,2PiEcNl	2669783216,260165725	0.600,0.400
fdo39lA	9kDDIfc,qsbpqDd	1948838569,3350180579	0.020,0.980
avzKgY7	lBxmemW,jk4X2Vo	1859838015,2806136353	0.210,0.790
b2ZqHW2	wLgBYSU,KUL6aF5	440282734,2964436576	0.700,0.300
xIMC8EI	nznUOE8,2rGhcaF	2198348751,2862948474	0.450,0.550
J5n3BgS	p124yYw,7Sa3b1J	145826877,2011504973	0.570,0.430
vI0ld9a	elLg4Ma,G7pE1fl	2233378019,492349368	0.560,0.440
wnEp1O0	TZXoQL3,pye1KPg	1800488325,578421171	0.850,0.150
uv5NOme	e7PMBE5,I1teI69	1140638464,3144150750	0.480,0.520
dokkISo	L4WKIRz,PEKrygQ	1403142197,3865626628	0.570,0.430
oV1Nmd9	FMr1x9D,lT0RUoq	2767889344,3343895871	0.590,0.410
j62cEYp	1jLmp0y,agT5420	405470299,4125545	0.810,0.190
k12jDYW	U85wzpl,0iSIGLP	3150797754,632517415	0.940,0.060
VGUnyZI	EXuFTla,ootEq1p	3994005387,380041463	0.790,0.210
KM3uRQF	7WDJ1xN,iwiWUE4	2385925857,2071265872	0.170,0.830
Zhst5OO	SH1hKf9,b4Xbc8h	721711845,1845734115	0.830,0.170
pcXSYPa	gdvFdfh,DPNFaK3	1301647985,2828992657	0.390,0.610
0cDFyO3	YUd9ust,EMtvoks	936261886,4060490485	0.380,0.620
ggbdMNr	T2xlghM,DVGhVOz	767122040,1828442805	0.480,0.520
32xvbKS	zVysNaC,4PbrVMm	3413742345,4294468168	0.810,0.190
8QNa4uj	rQpEMHp,no0syQN	3977783215,3802560960	0.770,0.230
lUh6kPH	GC8s4lX,8gooLbe	1288845669,4086645011	0.970,0.030
3azhKhR	ThlVV6z,t5bq6fp	15289328,762184561	0.580,0.420
2mMeBBu	7sisNR5,E0byCtN	3375035635,1398514183	0.390,0.610
tVOo4qg	6yO6Yfy,AfdTxX9	76235538,2032446423	0.270,0.730
QYH8EfT	lCEtrEh,1Clvdl2	1939784424,1787294700	0.220,0.780
fNyu2N1	v86R9ai,TF7MoqF	2642164723,1827124851	0.220,0.780
XVtlGlf	7v7meCN,9dtgUOr	2353789344,98618070	0.860,0.140
asFjhI6	V1EGmIO,KZROaZ2	3257374818,881284172	0.130,0.870
Mw6fxLP	sVCpj0M,kXCC8sH	1366881804,536350546	0.580,0.420
xb4efZA	t3FkXfb,MqYEq2x	2066336238,3851340572	0.660,0.340
dOVOFhq	dCogen9,1TU7zH8	3049881398,226534311	0.660,0.340
D8sqczX	tUXTj7H,dRs6wzG	3135131093,1759756828	0.280,0.720
3u61R1Q	5h03apG,b1Jowee	406023462,781692763	0.210,0.790
2ILI2dF	48jSUI0,BnCDsVU	2349346497,713954474	0.790,0.210
xt6Jaba	ysTFnZ2,WPa4Rsu	472473110,3854940422	0.030,0.970
Yaj09Vl	KApit1M,BbN4gvH	195681313,2554185337	0.790,0.210
sTSMG9C	lZklCz9,JvfVLfM	3227635885,3197446700	0.870,0.130
um8M4HD	6c7BGwI,NFyfFUl	3261839615,2653171212	0.290,0.710
BMgLrEb	2YZWTpN,f5gmQ7u	1936363064,1506626942	0.280,0.720
64s9n70	FsYDitx,1TK2Qn0	3818800093,2224958971	0.560,0.440
Aqnqenm	Rhz9qAc,IdqGNDq	969004957,3170703746	0.650,0.350
1Lc7iUW	wNWDCmM,5LBOAeN	3794928011,3072535680	0.580,0.420
TaOIkzX	4xI0Lho,KlxHSu3	1111220346,1730613604	0.560,0.440
jrPeYwM	uDVKpIN,MDzQ1rU	3468362600,2333377206	0.170,0.830
CgIeD9I	MZMnZQT,Z1gpXqh	575950357,3973610829	0.020,0.980
w63Zr3d	0Wgh5Px,0Sui1iw	1947984442,2696459485	0.780,0.220
POeqk70	4BNuem3,1MFcljg	4158590966,3132275799	0.080,0.920
htM4oT4	FmBJFVE,TX4G6vs	2537486019,4204442929	0.660,0.340
eobWfbn	4PCXARf,TdZIWqk	332001857,1869024846	0.690,0.310
qzJZoiO	E5oMQ2m,sJv9z8O	2145430215,3735689418	0.400,0.600
dnzdrza	Q0evq9Z,c9iHXt8	2044248197,3404980899	0.520,0.480
THzhOQz	Uywhu6q,wac0NZf	419052748,2514364900	0.430,0.570
NJFBwau	YkjQQRk,TcPOTaQ	1666500071,1304958971	0.230,0.770
tDHLFbR	9IsFCsS,UTlFX9q	1810333674,3948861850	0.300,0.700
p9YXktj	aEgzvaE,XSeqFek	2934674084,3705975831	0.060,0.940
j6hHtY1	MIszGRy,U72eQas	398067931,352395160	0.010,0.990
60srNqh	rP83OHB,d3aRPfI	1811796503,3701857350	0.160,0.840
YoxwuTv	cQL6fa1,y8oPI1f	4178980631,3058974580	0.680,0.320
UMiFoly	ALUQG4e,6dJljEy	1532147641,2545404900	0.770,0.230
Z8i4Ej4	RokrQy2,Lxhysiu	134245318,3786956130	0.550,0.450
TxAIxo6	Wv44wX1,YAc0U02	4044364191,2984891991	0.120,0.880
hG2ctLR	4UBKFIV,sO1UOmW	754121709,2899627140	0.490,0.510
Fd1xMLd	pFqxhmR,bYDJjPt	4174154811,3293276483	0.100,0.900
HRQkIOq	lFk2ek7,KrVcMoZ	3334113927,1809294734	0.540,0.460
VnVPBzf	rplU72N,QAbq3FU	732112365,138800688	0.030,0.970
0fFwSwe	TXJKDJa,CKX9zR9	3113272336,155771259	0.830,0.170
KFll2Ov	jZ5Vy4f,8GrBkjk	2443264982,961357241	0.380,0.620
cRztny5	eR7Fcrw,fgo5gF8	1214555318,1838217078	0.200,0.800
9Hp4vaA	vJc2Lf3,aE0TJrq	3390181307,1492611212	0.430,0.570
wZmJMAN	Dv8Lfyi,nxajxPB	2362268465,1083016797	0.310,0.690
MDhlzRO	i2hnne7,UMb1ZXT	259410579,1366445725	0.120,0.880
QCzFYyM	agXMFqR,lHNL8HB	990664566,2084982824	0.970,0.030
2kNAJ39	uwKwbTy,8P3Yn6L	1346514638,2997308478	0.980,0.020
I2SIRyH	Ze6tSqb,gX2lywq	1852776658,2424957706	0.360,0.640
v7ghFg7	536fk2p,vc005gh	2777232746,2973011996	0.130,0.870
yjLj7Vd	6fO6ONP,hKLYOGU	1810923791,1250554814	0.360,0.640
SRtQyvw	06A7oxW,dRwp2f7	2776934592,3118172026	0.640,0.360
NtfjWG1	nJBliI7,Us41uGD	2570026989,1062890741	0.190,0.810
clqEb12	Ize7Eq8,kL0WKQG	2088396820,3949470543	0.230,0.770
QNTuEqD	dqSN3qx,j07q99s	1263983797,153356836	0.520,0.480
gA2LEq4	oRA7rC0,h1xneO0	171428525,2405736884	0.660,0.340
CKp7NW8	Cn1znNd,zfyBMWt	1641509252,251352412	0.960,0.040
75wYV4S	7aAYxty,rdwvPfx	477465033,3095925193	0.990,0.010
2xQHv9x	LdxioUI,6MygBmt	880182783,3663075336	0.230,0.770
UMh73Xg	gRp2vYX,dnNrrXs	597047073,3820447886	0.590,0.410
Jtdvpmn	J14M4WL,mpiBFwy	1981742747,1762938522	0.820,0.180
2Zpw2Zh	DNJ4Xv8,rYasKEM	728600559,2773097856	0.060,0.940
GdLv63Y	M2YEuW3,I0NszNm	4044623191,526650389	0.240,0.760
FIpnhX6	oh5gT9x,IFz4tAz	1090298073,3014361369	0.180,0.820
EKegGqr	hrf8y0D,UCbs1It	3314350942,2237733169	0.690,0.310
EWf9pLF	hckdL5p,9dxoSvQ	3786345237,2392096396	0.610,0.390
Aj7GT8e	ndy7ax4,Ua2NA9f	2523789996,3232115949	0.560,0.440
UKEz6xw	dj9u0vO,fsg7Fle	2409867286,1559435027	0.100,0.900
zuKrLOX	bVZOGwo,IocFPJ1	2824792958,3752325493	0.770,0.230
5E1TxlE	jmfeWpx,XDR2uRE	4168341887,1106909263	0.260,0.740
85iKphM	PIrcPXo,AIr7VJ8	1900125233,2162214179	0.780,0.220
6Ate5eW	sVQ9YJB,aL113aA	329718102,3378775189	0.140,0.860
El31heS	8BdWizt,NkHy65p	1418373273,835589750	0.790,0.210
ueMVJsM	XjX5b9p,huUtBXP	3671041907,587545447	0.240,0.760
liukNST	SHuxJmu,tC9b7Li	2656080177,3811175573	0.680,0.320
2Fe934q	5t4iiyZ,TpgBzfm	105508596,1667527926	0.460,0.540
0lAK3Oz	7G0OeaS,FcZdNpu	4132352060,3528059670	0.190,0.810
mSscdan	fK4xtou,T0Z0Ou9	186819502,561661814	0.820,0.180
sIkYzGM	gKUIVKM,nj1eKCA	415240533,2260233779	0.820,0.180
dS1c55Y	7lqNlEw,Q4QoyPK	3749683473,2516270923	0.710,0.290
itJ6sSp	4ASgDQB,gvT3myL	3520763156,4173364521	0.090,0.910
Be7k0wB	2sLVtka,YWd6Z3h	2396213289,858676868	0.980,0.020
48ymWkX	fft6pjr,GEouV12	60080506,144981725	0.550,0.450
1o2GtBW	tmdIrDM,6EtNrj8	2444656506,47069913	0.830,0.170
eRDap7s	Qt1rYtT,ZrMXJcK	2565389774,882585621	0.460,0.540
8R05ozJ	zfCpc5u,gjgbh5o	927987193,317000574	0.240,0.760
06aVyjW	N6xL47i,nLZ9RE1	2207469848,1709600219	0.360,0.640
MseOsZ5	FNulNSL,xhnuDOc	2022457255,3363376672	0.220,0.780
sIrWrin	NyzwCDg,RnHskp1	14108012,2370927074	0.670,0.330
7CLXbIN	3MBWNig,XHVsDOR	2243672083,2324913331	0.700,0.300
cnOt1Aq	cx4qlyI,5EtHeYC	3829796541,4104134349	0.580,0.420
TH6Up7G	1oLc1Fi,vxa5csJ	1333616604,793371886	0.900,0.100
yKQNOiA	rV9llNm,WZAD5Qx	52640137,333698019	0.550,0.450
6xPoxc0	Q0W42ou,xBBEhya	1957219952,317607191	0.630,0.370
hGhBNDF	p4z1ZKY,bA4bnMb	826187857,490951605	0.910,0.090
ukvnkeu	rBlMSI9,u2TyxAc	1276379207,3439690801	0.420,0.580
3gNyELk	MZRdrFC,Ef1V1zl	2930101897,2935162701	0.440,0.560
dIXKBoD	7fG7UNe,7YvUmFH	513333264,863395812	0.420,0.580
MCwliYc	8zLRSgN,0NBMfWx	1832563924,1432800612	0.250,0.750
fDT4O1m	TWHzcYj,HrLX9Ik	2838649743,2143397730	0.930,0.070
CGkHZoe	tmsq6AL,xabz6Hb	2727475889,20990365	0.150,0.850
O0brsDc	VGy8slh,t94RGJZ	2679641791,1380690884	0.260,0.740
FCq4DPs	iOZr7Tr,73SmoW4	2591015005,1585198062	0.160,0.840
DHjqrB7	0xNk7S1,gK6iDpT	2656311631,2605630760	0.630,0.370
baMqzIS	6MGepmq,HuGv0hn	2553537204,3832967574	0.820,0.180
BAk8V6t	ufpewVg,laqOAae	4253734130,396064322	0.310,0.690
ZizYvCA	a7DV8Ef,4kCFb9M	1079753842,177737676	0.970,0.030
zvQMW6c	zXPH0z0,pgQv3ad	865661130,2026690733	0.160,0.840
zd32BiR	vq3FTZv,jiCMbOg	782473659,1653939911	0.630,0.370
yrMCURi	MhEjihc,8umERgf	3119668469,539836589	0.500,0.500
WGtFgd7	y7NO4mY,M0BqgaU	3069686183,80863867	0.560,0.440
dgtmrmW	2yyey1G,r5s5RTc	4039303611,3283422302	0.350,0.650
xsi6sTr	sIh7RgR,rkkmSxh	366899107,4065353866	0.800,0.200
wdPxmDX	NODiesm,ZXUCYOi	1807353675,3816773554	0.280,0.720
v9aSwZU	oSW8DzA,fQ6cWmt	2750973599,2515033461	0.970,0.030
3qiTfDd	obfyhPe,DCxu3b8	3333673251,133791017	0.600,0.400
SStSrJO	OIJfVpZ,Ss50Dgw	2223348752,3403895818	0.100,0.900
aq2Rx9A	MoVNXtF,ToCbz1k	954394821,3697993776	0.450,0.550
kl0sMU5	fhead83,KuZ2sRf	2467621938,3614463089	0.410,0.590
iVwzZny	3uWXTTM,vGQtZqA	2200537440,3676551418	0.740,0.260
wYWPpTw	kuLwxVW,ZFajGlv	368083100,2949736330	0.520,0.480
kSI43YH	Cj2nNik,OiJpxwV	3210288639,3137839602	0.240,0.760
9NoIWiW	7Hs173S,elQaNRb	902483359,2480165141	0.530,0.470
CnMZmFM	eGYplzv,hZ1R03R	2237050778,25903168	0.260,0.740
Txi5foo	ZqtIjhH,iUoSqY3	964914562,89356084	0.290,0.710
MWaBdMm	rdNgn2I,TmmSOqv	972738278,3728559834	0.070,0.930
XPC2YMt	eVgyfQu,vRnosG4	1765304398,342350515	0.360,0.640
Dmdolg6	QlZen4S,pSqe5iM	515692037,1386762241	0.150,0.850
cbqUEim	6RJ2Gll,66jcxMS	3344616042,2082340591	0.160,0.840
UHefabY	4bRRU38,LonzN0f	2350382435,3645135329	0.880,0.120
qyFCNE8	1WHV9lk,JVTbmmb	1969984509,3365722841	0.450,0.550
w3TFfnc	0oRQkmR,3D3T6SV	1300008496,2251404274	0.070,0.930
hyGShVY	JGhRVZ9,gcM57dU	2178168758,1270404989	0.370,0.630
PnWBjpx	ogHix5f,xMXf4d3	287404866,3550306668	0.170,0.830
S0yEj6R	aolUlUF,MZlDZpd	3897163025,1104240226	0.950,0.050
RH1GOSS	LliecFq,qW5b80c	3881631076,206302677	0.500,0.500
GwUPsbc	XcsxYFZ,bDuUQay	2050252215,3046204138	0.940,0.060
KOXJ6DB	W7o3Eam,yKs9pAa	1384861986,1967613640	0.630,0.370
dOVT8YU	uKCcO6t,OTBiSah	213624695,1090493376	0.720,0.280
UcJGPek	MdUGZEp,Yfxo2sf	2018820556,4290930663	0.110,0.890
li4Q1Xf	5b86vAJ,nXawkoW	1971647161,2843435082	0.660,0.340
FN7YVn1	P8bCVie,yrYUvqC	2182215228,3028720754	0.360,0.640
pMqbj97	6dvaLQO,O1xRFEq	465600255,3780176002	0.130,0.870
72rGzjk	35Zhs5d,BMWhthg	1311087862,2705921668	0.360,0.640
Pfxpy5y	QZmywxZ,lJhCILE	1460453683,2171594408	0.660,0.340
4vicJ4w	Z8f74Fr,SZxcDO5	369967575,2449279256	0.420,0.580
LP5DwMu	XaZAVyJ,0bboZXo	236630851,3892303693	0.540,0.460
Usv4kGO	2da4u9q,s6t2NkW	1841490681,1285639484	0.670,0.330
b7c1GjF	lRlLLor,4CEsZeJ	2349938705,603823975	0.120,0.880
BmImYVV	eJAO1DF,iAyrvOQ	1742335417,1414274778	0.250,0.750
uGzWPMB	DK4NJcA,VvwDmhz	580386385,944835975	0.170,0.830
0Q4XjAM	GmD3wo9,HejJxhI	842991933,1617278537	0.810,0.190
m2gl9tz	NLmkiGk,fEtpSjh	859056143,2572577938	0.300,0.700
u1tGOuU	r2XY7l7,0U4DEV2	20138093,3849042666	0.700,0.300
ujWvpm3	crqqf8X,T0vrwGy	2351218126,1012873833	0.900,0.100
jIivgGT	dFugaPu,nq5jaGZ	2036264025,1032047644	0.680,0.320
biMRhkW	CSx8KP6,3b8aEcY	2079600014,1727063500	0.770,0.230
99Sw0Hr	NzK0Xbz,7xGHucd	4081040710,45263861	0.710,0.290
opfYTYK	fGAhBay,5oTjY5z	1431674960,559752884	0.170,0.830
eVgxRUW	zcfQHVk,PZo3FBj	402321719,2834065333	0.520,0.480
AkYFqgb	IJMQiYi,OIz09nk	3849493579,3753660479	0.110,0.890
UJ0x6X3	Fr5vrB1,PaGHYyu	4165872924,675981652	0.970,0.030
S85BSj1	JhZPN10,eeiFoD1	2306878242,2084324598	0.490,0.510
nd1iSvH	TiBVSZ6,3dSuOah	2205500037,313395612	0.220,0.780
oRvW5If	gTX95tR,cEl8xDm	3060026069,442428329	0.620,0.380
4GYBOCx	Wb0o47y,c8n2YRv	2188425174,3859355955	0.180,0.820
2oZyPTu	Ch1L0bW,xopBeCB	3623226881,2469785724	0.170,0.830
Ly9h67S	j8lQLZ8,u98R0fi	944514640,371556276	0.030,0.970
a4usJvI	J9YXdxS,XWcP19O	1497086060,923010294	0.380,0.620
oyEL7ke	wZavNDb,LaR5Due	888623483,1347966422	0.830,0.170
vyhb4ee	afsbtLG,GLweF0I	4151737616,3705603721	0.380,0.620
fvG4xDh	xEGd9ZN,MCmdGN3	1705993021,3261569444	0.920,0.080
rNvBqRP	weFt9F8,XudF1br	302240574,707055402	0.230,0.770
YKMWPG7	5yaIBvh,1sB7kxn	910365330,1768732830	0.500,0.500
vCepIW9	4a4tUWM,NFJ5c1d	1130636150,610669413	0.810,0.190
RLndzaN	lkdHHTW,VYaqVxX	2807250565,1190982089	0.540,0.460
p9mkUMl	hUL756q,36oq0hn	3335888636,3076574207	0.640,0.360
63oO4mC	aZ875gp,ZcwPhDR	4272720266,3384453478	0.240,0.760
TouVodw	egiRz2o,CwdzGbn	3583992867,760536197	0.460,0.540
YeJpWZp	FAuLxZx,g6wHIst	598002409,657129916	0.910,0.090
EYhMOJl	R5O2diM,1JTNDI9	1177745530,3604195805	0.300,0.700
oQL26om	uc2qRCr,tpuUfXM	2735785041,719470895	0.870,0.130
1AwZIjO	eUz8LN8,1XmVoAn	2595668983,2715381112	0.820,0.180
